epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
640,3306.44,0.54862,0.30533,0.00587,0.00028,0.89793,0.90513,0.92356,0.7498,0.55842,0.29863,0.01487,1e-05,0.000612439,0.000612439,0.000612439
641,3311.39,0.56962,0.29105,0.00643,0.00017,0.91821,0.88308,0.92461,0.74639,0.56776,0.29403,0.01481,1e-05,0.000610789,0.000610789,0.000610789
642,3316.34,0.55777,0.28154,0.00631,0.00018,0.88881,0.91702,0.92219,0.74282,0.57897,0.29071,0.01518,2e-05,0.000609138,0.000609138,0.000609138
643,3320.78,0.53465,0.26564,0.00643,0.00018,0.89417,0.9093,0.92506,0.75816,0.56187,0.28743,0.01491,1e-05,0.000607488,0.000607488,0.000607488
644,3326.05,0.54443,0.27386,0.00592,0.00021,0.899,0.91725,0.92611,0.76932,0.54312,0.27613,0.01453,1e-05,0.000605838,0.000605838,0.000605838
645,3331.01,0.54306,0.27605,0.00602,0.00018,0.8944,0.90925,0.93108,0.77015,0.54591,0.31362,0.01429,1e-05,0.000604187,0.000604187,0.000604187
646,3335.76,0.50623,0.25775,0.00594,0.00016,0.91111,0.89121,0.92679,0.75745,0.5481,0.31449,0.01422,1e-05,0.000602537,0.000602537,0.000602537
647,3340.59,0.52332,0.2767,0.00607,0.00013,0.90994,0.90539,0.92559,0.7539,0.54952,0.28693,0.01455,2e-05,0.000600887,0.000600887,0.000600887
648,3345.48,0.56501,0.27566,0.00696,0.00017,0.91004,0.89544,0.92873,0.76109,0.57036,0.26446,0.01581,2e-05,0.000599236,0.000599236,0.000599236
649,3350.43,0.5562,0.29447,0.0065,0.00024,0.89357,0.89746,0.92582,0.76576,0.58455,0.2795,0.01561,2e-05,0.000597586,0.000597586,0.000597586
650,3355.05,0.54293,0.2892,0.00634,0.0002,0.91694,0.8811,0.93092,0.7828,0.56506,0.27404,0.01567,2e-05,0.000595936,0.000595936,0.000595936
651,3359.89,0.53828,0.2811,0.00608,0.00018,0.90225,0.89443,0.92506,0.76697,0.58032,0.29166,0.01518,2e-05,0.000594286,0.000594286,0.000594286
652,3364.76,0.54643,0.28581,0.0063,0.00016,0.90157,0.90535,0.92851,0.75393,0.56552,0.30357,0.01484,2e-05,0.000592635,0.000592635,0.000592635
653,3369.17,0.5345,0.27529,0.0061,0.00019,0.92396,0.87188,0.92755,0.75329,0.56041,0.3083,0.01443,2e-05,0.000590985,0.000590985,0.000590985
654,3373.93,0.52884,0.27801,0.00669,0.00016,0.90391,0.91605,0.92712,0.75024,0.56329,0.2998,0.01467,2e-05,0.000589335,0.000589335,0.000589335
655,3378.82,0.54855,0.28705,0.00609,0.00023,0.92467,0.90987,0.9277,0.7636,0.5757,0.30698,0.0147,2e-05,0.000587684,0.000587684,0.000587684
656,3383.83,0.5639,0.29518,0.00592,0.00015,0.92967,0.90777,0.93378,0.76235,0.59996,0.29298,0.01513,2e-05,0.000586034,0.000586034,0.000586034
657,3388.47,0.55091,0.30416,0.00596,0.00021,0.9311,0.88372,0.93094,0.75537,0.59241,0.27787,0.01553,2e-05,0.000584384,0.000584384,0.000584384
658,3393.54,0.53591,0.29012,0.00597,0.00022,0.92333,0.89689,0.92781,0.76204,0.58326,0.26063,0.01543,2e-05,0.000582733,0.000582733,0.000582733
659,3398.13,0.51368,0.25587,0.00587,0.00013,0.93022,0.87968,0.92941,0.77622,0.56541,0.26568,0.01521,1e-05,0.000581083,0.000581083,0.000581083
660,3402.87,0.55851,0.28976,0.00659,0.00019,0.88563,0.91409,0.9301,0.77688,0.5687,0.28213,0.01507,2e-05,0.000579433,0.000579433,0.000579433
661,3407.41,0.56232,0.28909,0.00669,0.00016,0.91565,0.88626,0.92639,0.76212,0.55842,0.29733,0.01474,2e-05,0.000577782,0.000577782,0.000577782
662,3412.08,0.52986,0.27805,0.00616,0.00015,0.90459,0.90476,0.92385,0.74527,0.55239,0.29252,0.01455,2e-05,0.000576132,0.000576132,0.000576132
663,3417.1,0.53602,0.28916,0.0066,0.00025,0.92131,0.89042,0.92711,0.74524,0.56925,0.28227,0.01462,2e-05,0.000574482,0.000574482,0.000574482
664,3422.06,0.52557,0.27817,0.00643,0.00019,0.92559,0.90108,0.92781,0.74678,0.57032,0.27514,0.01484,2e-05,0.000572831,0.000572831,0.000572831
665,3427.87,0.53806,0.28581,0.00649,0.00023,0.92762,0.88943,0.92945,0.75117,0.57881,0.27922,0.01486,2e-05,0.000571181,0.000571181,0.000571181
666,3433.3,0.56209,0.28292,0.00698,0.0002,0.92967,0.90962,0.93207,0.75787,0.57961,0.25483,0.01563,2e-05,0.000569531,0.000569531,0.000569531
667,3438.96,0.49716,0.26206,0.00622,0.00016,0.92855,0.88113,0.92766,0.75223,0.57194,0.26009,0.01532,2e-05,0.00056788,0.00056788,0.00056788
668,3444.12,0.53917,0.28774,0.00589,0.00019,0.88907,0.91809,0.925,0.7485,0.57286,0.26969,0.01494,2e-05,0.00056623,0.00056623,0.00056623
669,3448.94,0.57228,0.29354,0.0062,0.00017,0.91765,0.9112,0.92588,0.74694,0.5669,0.29981,0.01494,2e-05,0.00056458,0.00056458,0.00056458
670,3454.27,0.55781,0.29828,0.00637,0.00019,0.9024,0.91402,0.92632,0.73735,0.58449,0.29065,0.0152,2e-05,0.000562929,0.000562929,0.000562929
671,3459.51,0.55277,0.28226,0.00626,0.00018,0.91413,0.88881,0.92522,0.74305,0.57094,0.29446,0.0149,2e-05,0.000561279,0.000561279,0.000561279
672,3464.85,0.57562,0.30654,0.00605,0.00023,0.90176,0.9083,0.91846,0.71635,0.58826,0.3003,0.01478,2e-05,0.000559629,0.000559629,0.000559629
673,3469.99,0.54092,0.27418,0.0059,0.00019,0.92375,0.87901,0.92276,0.74235,0.56056,0.27427,0.01485,1e-05,0.000557978,0.000557978,0.000557978
674,3475.52,0.55033,0.27121,0.00591,0.0002,0.92421,0.90099,0.92032,0.74235,0.56792,0.28453,0.01437,2e-05,0.000556328,0.000556328,0.000556328
675,3480.56,0.55756,0.28707,0.00625,0.00021,0.91753,0.90361,0.92118,0.74657,0.5657,0.28014,0.01478,2e-05,0.000554678,0.000554678,0.000554678
676,3486.02,0.51689,0.27208,0.00606,0.00014,0.92516,0.88506,0.92303,0.75161,0.55732,0.28567,0.01491,2e-05,0.000553027,0.000553027,0.000553027
677,3491.06,0.53523,0.2752,0.00615,0.0002,0.92127,0.90152,0.93041,0.75769,0.5717,0.27429,0.01464,2e-05,0.000551377,0.000551377,0.000551377
678,3496.81,0.52941,0.27454,0.00589,0.00015,0.92894,0.89051,0.93127,0.76334,0.56316,0.26327,0.01442,2e-05,0.000549727,0.000549727,0.000549727
679,3502.17,0.532,0.27347,0.00615,0.0002,0.92493,0.89762,0.92557,0.7551,0.58288,0.27639,0.0147,2e-05,0.000548076,0.000548076,0.000548076
680,3507.11,0.54817,0.27512,0.00618,0.00015,0.93191,0.90195,0.93033,0.76034,0.57877,0.24483,0.0149,2e-05,0.000546426,0.000546426,0.000546426
681,3512.39,0.56026,0.29391,0.00608,0.00015,0.92217,0.91856,0.92996,0.74129,0.5755,0.25654,0.01469,2e-05,0.000544776,0.000544776,0.000544776
682,3517.8,0.56888,0.28751,0.00602,0.00016,0.93597,0.87266,0.92688,0.759,0.56703,0.30177,0.01455,2e-05,0.000543125,0.000543125,0.000543125
683,3523.11,0.57805,0.28979,0.00598,0.00019,0.93168,0.8811,0.92241,0.74791,0.59706,0.30288,0.01459,2e-05,0.000541475,0.000541475,0.000541475
684,3528.43,0.56879,0.31635,0.00629,0.00022,0.90549,0.88745,0.92192,0.75559,0.58138,0.30906,0.0148,2e-05,0.000539825,0.000539825,0.000539825
685,3533.95,0.54598,0.28816,0.00618,0.00019,0.91092,0.88175,0.92213,0.75733,0.56857,0.31091,0.01474,2e-05,0.000538174,0.000538174,0.000538174
686,3539.55,0.53031,0.28508,0.00617,0.00015,0.90312,0.91809,0.92591,0.76351,0.56105,0.2892,0.01486,2e-05,0.000536524,0.000536524,0.000536524
687,3544.69,0.54661,0.28642,0.00615,0.00021,0.90659,0.8976,0.9258,0.75707,0.5783,0.2823,0.01471,2e-05,0.000534874,0.000534874,0.000534874
688,3550.04,0.54364,0.29763,0.00622,0.00019,0.91993,0.90409,0.91999,0.75326,0.57984,0.27771,0.01463,2e-05,0.000533223,0.000533223,0.000533223
689,3555.44,0.52768,0.26809,0.00616,0.00018,0.90434,0.91491,0.92443,0.75899,0.57831,0.27922,0.01453,2e-05,0.000531573,0.000531573,0.000531573
690,3560.84,0.55172,0.28536,0.00666,0.00013,0.92013,0.9,0.92823,0.74293,0.57151,0.2498,0.01508,2e-05,0.000529923,0.000529923,0.000529923
691,3566.42,0.56218,0.28346,0.00619,0.00018,0.91822,0.89766,0.91883,0.72885,0.58882,0.26064,0.01474,2e-05,0.000528272,0.000528272,0.000528272
692,3571.49,0.55347,0.2972,0.00626,0.00022,0.90643,0.90557,0.91805,0.73396,0.5596,0.26371,0.01479,2e-05,0.000526622,0.000526622,0.000526622
693,3576.87,0.54696,0.28465,0.00653,0.00018,0.89106,0.9066,0.91861,0.73992,0.57352,0.28635,0.01451,2e-05,0.000524972,0.000524972,0.000524972
694,3581.91,0.57204,0.29555,0.00627,0.0002,0.90315,0.90101,0.91822,0.74503,0.56691,0.29712,0.01425,2e-05,0.000523321,0.000523321,0.000523321
695,3585.54,0.56798,0.28509,0.00643,0.00018,0.88613,0.89878,0.91645,0.73758,0.57053,0.30232,0.01484,2e-05,0.000521671,0.000521671,0.000521671
696,3589.54,0.58696,0.28532,0.00601,0.00023,0.89529,0.89738,0.92112,0.72794,0.61192,0.3004,0.01437,2e-05,0.000520021,0.000520021,0.000520021
697,3594.75,0.52608,0.2778,0.0057,0.00018,0.91322,0.89538,0.9256,0.7542,0.57003,0.29095,0.01424,2e-05,0.00051837,0.00051837,0.00051837
698,3600.11,0.52673,0.28213,0.00609,0.00021,0.89403,0.90986,0.92754,0.75169,0.57781,0.30176,0.01421,2e-05,0.00051672,0.00051672,0.00051672
699,3605.46,0.53513,0.27138,0.00614,0.00015,0.92617,0.8996,0.92617,0.75624,0.5753,0.29985,0.01459,2e-05,0.00051507,0.00051507,0.00051507
700,3611.06,0.55544,0.2823,0.00623,0.00021,0.91303,0.90951,0.9261,0.74762,0.56171,0.29711,0.01405,2e-05,0.000513419,0.000513419,0.000513419
701,3616.34,0.51881,0.26125,0.0062,0.00018,0.91022,0.89556,0.9239,0.7416,0.56206,0.30877,0.01415,2e-05,0.000511769,0.000511769,0.000511769
702,3621.63,0.50679,0.26811,0.00583,0.0002,0.9038,0.90799,0.92719,0.74265,0.56006,0.2874,0.01397,2e-05,0.000510119,0.000510119,0.000510119
703,3626.66,0.52461,0.26248,0.00606,0.00014,0.91346,0.90868,0.9306,0.75495,0.55782,0.28818,0.01395,2e-05,0.000508468,0.000508468,0.000508468
704,3631.74,0.52796,0.27328,0.00577,0.00017,0.9211,0.90798,0.9262,0.74873,0.57529,0.28392,0.01412,2e-05,0.000506818,0.000506818,0.000506818
705,3637.18,0.51301,0.27376,0.00575,0.00014,0.9261,0.91037,0.92387,0.74788,0.55611,0.28614,0.01412,2e-05,0.000505168,0.000505168,0.000505168
706,3642.67,0.54425,0.27736,0.00674,0.00022,0.92483,0.91361,0.91946,0.75162,0.54648,0.29553,0.01411,2e-05,0.000503517,0.000503517,0.000503517
707,3648.19,0.52941,0.27545,0.00611,0.0002,0.92635,0.90579,0.92506,0.76658,0.55175,0.29033,0.01393,2e-05,0.000501867,0.000501867,0.000501867
708,3653.8,0.52983,0.27077,0.00611,0.00021,0.92847,0.90351,0.92504,0.75915,0.55685,0.29415,0.01392,2e-05,0.000500217,0.000500217,0.000500217
709,3658.78,0.49947,0.27029,0.00569,0.00015,0.92239,0.90986,0.92985,0.77491,0.54299,0.281,0.01392,2e-05,0.000498566,0.000498566,0.000498566
710,3663.95,0.54424,0.27668,0.00621,0.00018,0.93025,0.91152,0.93219,0.76633,0.55428,0.28807,0.01408,2e-05,0.000496916,0.000496916,0.000496916
711,3669.81,0.52198,0.27257,0.00625,0.00016,0.91431,0.91194,0.92587,0.76697,0.54475,0.29899,0.01388,2e-05,0.000495266,0.000495266,0.000495266
712,3673.55,0.53618,0.28456,0.00618,0.00018,0.92108,0.91125,0.9298,0.76467,0.56909,0.29025,0.01409,2e-05,0.000493615,0.000493615,0.000493615
713,3677.85,0.55639,0.27803,0.00589,0.00024,0.90561,0.89098,0.92832,0.76069,0.55591,0.30911,0.01434,2e-05,0.000491965,0.000491965,0.000491965
714,3683.09,0.51232,0.25349,0.00562,0.00012,0.9192,0.90163,0.93371,0.77427,0.54122,0.29863,0.01424,2e-05,0.000490315,0.000490315,0.000490315
715,3688.53,0.50748,0.26585,0.00577,0.0002,0.93069,0.88535,0.93138,0.7672,0.55153,0.2983,0.01429,2e-05,0.000488664,0.000488664,0.000488664
716,3693.68,0.5295,0.27226,0.00549,0.00018,0.92771,0.90305,0.93237,0.7696,0.54348,0.3017,0.01401,1e-05,0.000487014,0.000487014,0.000487014
717,3698.93,0.54162,0.26409,0.00585,0.00017,0.94028,0.90364,0.93172,0.76343,0.54955,0.31158,0.01381,2e-05,0.000485364,0.000485364,0.000485364
718,3704.19,0.52453,0.26826,0.00582,0.00019,0.90428,0.91476,0.93384,0.76646,0.53932,0.26635,0.01376,2e-05,0.000483713,0.000483713,0.000483713
719,3709.88,0.52468,0.25822,0.00592,0.00016,0.92758,0.89954,0.93664,0.76224,0.5527,0.27029,0.01378,2e-05,0.000482063,0.000482063,0.000482063
720,3715.25,0.53911,0.2701,0.00571,0.00018,0.93649,0.9044,0.93304,0.76736,0.54516,0.2503,0.01393,2e-05,0.000480413,0.000480413,0.000480413
721,3720.4,0.5433,0.27506,0.00612,0.00019,0.93889,0.91194,0.93762,0.77615,0.55984,0.23788,0.01429,2e-05,0.000478762,0.000478762,0.000478762
722,3725.56,0.50011,0.25249,0.00592,0.00015,0.92965,0.90163,0.93146,0.77629,0.55878,0.25225,0.0142,2e-05,0.000477112,0.000477112,0.000477112
723,3730.8,0.53176,0.28651,0.00603,0.00023,0.91039,0.90361,0.92401,0.77,0.56019,0.27111,0.01449,2e-05,0.000475462,0.000475462,0.000475462
724,3736.38,0.53932,0.29183,0.00578,0.0002,0.92315,0.89329,0.92393,0.76908,0.54825,0.2651,0.01427,1e-05,0.000473811,0.000473811,0.000473811
725,3742.23,0.52333,0.26732,0.00574,0.00015,0.89837,0.90976,0.92497,0.76882,0.55584,0.27119,0.01417,1e-05,0.000472161,0.000472161,0.000472161
726,3747.63,0.51263,0.27113,0.00588,0.00016,0.90988,0.91799,0.93046,0.7734,0.55904,0.25715,0.01396,2e-05,0.000470511,0.000470511,0.000470511
727,3752.9,0.51756,0.2705,0.00591,0.00018,0.92241,0.90542,0.92914,0.76788,0.55793,0.27164,0.01382,2e-05,0.00046886,0.00046886,0.00046886
728,3758.14,0.51386,0.27708,0.00586,0.00021,0.91572,0.91697,0.9302,0.77239,0.55548,0.27014,0.01375,2e-05,0.00046721,0.00046721,0.00046721
729,3761.67,0.5014,0.27213,0.00584,0.00015,0.91451,0.90303,0.93087,0.76543,0.56431,0.27473,0.01426,2e-05,0.00046556,0.00046556,0.00046556
730,3766.51,0.52552,0.28914,0.00619,0.00014,0.90485,0.90433,0.92427,0.75892,0.56667,0.28462,0.01478,2e-05,0.000463909,0.000463909,0.000463909
731,3771.8,0.52256,0.27722,0.00598,0.00017,0.91393,0.89955,0.92349,0.75705,0.56826,0.29312,0.01457,2e-05,0.000462259,0.000462259,0.000462259
732,3777.22,0.50771,0.27214,0.006,0.00015,0.93013,0.90371,0.92461,0.77067,0.54969,0.27414,0.01434,2e-05,0.000460609,0.000460609,0.000460609
733,3782.35,0.53341,0.27494,0.00661,0.0002,0.92852,0.90173,0.92691,0.76624,0.5503,0.27761,0.01438,2e-05,0.000458958,0.000458958,0.000458958
734,3787.89,0.52328,0.2609,0.00656,0.00017,0.92623,0.90371,0.92606,0.77184,0.5509,0.26855,0.01429,2e-05,0.000457308,0.000457308,0.000457308
735,3793.73,0.53306,0.27669,0.00666,0.00018,0.91545,0.91671,0.92972,0.76669,0.54831,0.27188,0.01466,2e-05,0.000455658,0.000455658,0.000455658
736,3799.07,0.5232,0.28541,0.00673,0.00018,0.92806,0.89973,0.93153,0.76802,0.55212,0.2757,0.01442,2e-05,0.000454007,0.000454007,0.000454007
737,3804.58,0.53877,0.28381,0.00606,0.00018,0.92797,0.89769,0.92604,0.76334,0.56858,0.26597,0.0142,2e-05,0.000452357,0.000452357,0.000452357
738,3810.03,0.52289,0.27472,0.00609,0.00017,0.92832,0.90805,0.92719,0.75264,0.58005,0.26553,0.0147,2e-05,0.000450707,0.000450707,0.000450707
739,3815.52,0.54123,0.27656,0.00646,0.0002,0.92343,0.89944,0.93312,0.77137,0.55842,0.26916,0.01454,2e-05,0.000449056,0.000449056,0.000449056
740,3820.79,0.54056,0.29551,0.00634,0.00016,0.91647,0.90809,0.93064,0.76195,0.56983,0.2874,0.01473,2e-05,0.000447406,0.000447406,0.000447406
741,3826.47,0.51927,0.27692,0.00611,0.00021,0.9282,0.90772,0.92995,0.75462,0.55908,0.27855,0.01477,2e-05,0.000445756,0.000445756,0.000445756
742,3831.69,0.50609,0.27216,0.00595,0.00018,0.92248,0.91601,0.93263,0.76326,0.55557,0.27746,0.01452,2e-05,0.000444105,0.000444105,0.000444105
743,3837.01,0.50446,0.27009,0.00582,0.00014,0.93012,0.90364,0.93422,0.77435,0.55965,0.27728,0.0145,2e-05,0.000442455,0.000442455,0.000442455
744,3842.33,0.50473,0.26958,0.00602,0.00023,0.92011,0.92036,0.935,0.7812,0.54838,0.27895,0.01431,2e-05,0.000440805,0.000440805,0.000440805
745,3847.84,0.51312,0.26734,0.00582,0.00015,0.93671,0.89954,0.93487,0.77393,0.55716,0.28099,0.01448,2e-05,0.000439154,0.000439154,0.000439154
746,3853.05,0.54507,0.28828,0.00597,0.00031,0.90843,0.91753,0.9307,0.76419,0.55169,0.26706,0.01473,2e-05,0.000437504,0.000437504,0.000437504
747,3858.7,0.54487,0.26753,0.00585,0.00015,0.9157,0.91061,0.93104,0.75355,0.57103,0.26495,0.01459,2e-05,0.000435854,0.000435854,0.000435854
748,3864.03,0.56116,0.28388,0.00622,0.00026,0.92213,0.90334,0.9325,0.76247,0.5431,0.28119,0.01432,1e-05,0.000434203,0.000434203,0.000434203
749,3869.48,0.55683,0.283,0.00576,0.00019,0.91949,0.91547,0.92764,0.7618,0.53431,0.27365,0.0143,1e-05,0.000432553,0.000432553,0.000432553
750,3874.75,0.54794,0.26525,0.00569,0.00019,0.91572,0.91665,0.93282,0.76211,0.55176,0.27637,0.0145,2e-05,0.000430903,0.000430903,0.000430903
