epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
484,2516.91,0.73341,0.36133,0.00857,0.00051,0.88117,0.87726,0.90152,0.71154,0.72206,0.32981,0.01791,4e-05,0.000869891,0.000869891,0.000869891
485,2522.15,0.76114,0.37677,0.00865,0.00048,0.88864,0.88557,0.90527,0.71165,0.70801,0.31132,0.01597,4e-05,0.00086824,0.00086824,0.00086824
486,2527.42,0.75527,0.36292,0.00785,0.00046,0.896,0.89141,0.91112,0.71444,0.69669,0.33814,0.01596,4e-05,0.00086659,0.00086659,0.00086659
487,2532.46,0.74157,0.35767,0.00815,0.00038,0.90393,0.86179,0.90545,0.7052,0.69725,0.32023,0.01632,4e-05,0.00086494,0.00086494,0.00086494
488,2537.74,0.75631,0.35004,0.00794,0.00052,0.90414,0.86784,0.90157,0.71463,0.69564,0.32242,0.0162,4e-05,0.000863289,0.000863289,0.000863289
489,2542.41,0.74268,0.35495,0.00772,0.00043,0.87706,0.87758,0.89182,0.68962,0.71196,0.35428,0.01683,5e-05,0.000861639,0.000861639,0.000861639
490,2547.62,0.72085,0.36869,0.00764,0.00042,0.9126,0.86293,0.89026,0.68315,0.69279,0.36428,0.01485,5e-05,0.000859989,0.000859989,0.000859989
491,2553.2,0.7128,0.34245,0.008,0.00052,0.90335,0.87932,0.89928,0.70316,0.66547,0.33016,0.01441,4e-05,0.000858338,0.000858338,0.000858338
492,2558.42,0.74851,0.38216,0.00847,0.0004,0.91144,0.86037,0.89657,0.68211,0.67498,0.33153,0.01391,4e-05,0.000856688,0.000856688,0.000856688
493,2563.3,0.73894,0.35592,0.00823,0.00048,0.89303,0.82745,0.8936,0.68487,0.6982,0.36027,0.01606,4e-05,0.000855038,0.000855038,0.000855038
494,2568.44,0.74615,0.36398,0.00803,0.00047,0.87598,0.88822,0.90089,0.70398,0.68757,0.32694,0.01511,4e-05,0.000853387,0.000853387,0.000853387
495,2573.24,0.75491,0.34826,0.00819,0.00047,0.90783,0.87474,0.9018,0.70297,0.70532,0.32032,0.01477,5e-05,0.000851737,0.000851737,0.000851737
496,2578.18,0.76545,0.36872,0.00817,0.0005,0.87087,0.87778,0.89371,0.69293,0.70775,0.35298,0.01539,5e-05,0.000850087,0.000850087,0.000850087
497,2583.46,0.74519,0.36748,0.00817,0.0005,0.89498,0.87915,0.90387,0.70702,0.6871,0.32573,0.01476,4e-05,0.000848436,0.000848436,0.000848436
498,2588.9,0.7423,0.36584,0.00835,0.00052,0.8903,0.87457,0.91228,0.72221,0.69393,0.33262,0.01568,4e-05,0.000846786,0.000846786,0.000846786
499,2593.89,0.72022,0.35042,0.0077,0.0004,0.91353,0.86843,0.91318,0.72258,0.68321,0.32656,0.01499,4e-05,0.000845136,0.000845136,0.000845136
500,2598.87,0.73974,0.36147,0.00773,0.00039,0.89751,0.89954,0.90967,0.72222,0.68598,0.29864,0.01406,5e-05,0.000843485,0.000843485,0.000843485
501,2603.73,0.73312,0.34618,0.00734,0.00043,0.9047,0.89244,0.90562,0.719,0.67116,0.31451,0.01429,4e-05,0.000841835,0.000841835,0.000841835
502,2608.88,0.7339,0.35636,0.00847,0.00052,0.88092,0.881,0.90984,0.72051,0.66712,0.31644,0.01489,4e-05,0.000840185,0.000840185,0.000840185
503,2613.92,0.73932,0.35943,0.00802,0.00055,0.89309,0.86076,0.90973,0.72231,0.6624,0.31248,0.01458,4e-05,0.000838534,0.000838534,0.000838534
504,2619.69,0.73845,0.37481,0.00768,0.00057,0.90662,0.86774,0.91278,0.72448,0.66825,0.32423,0.0136,4e-05,0.000836884,0.000836884,0.000836884
505,2624.67,0.72369,0.36317,0.00756,0.00045,0.89962,0.87033,0.90984,0.7104,0.67923,0.34471,0.01394,4e-05,0.000835234,0.000835234,0.000835234
506,2629.41,0.69213,0.35224,0.00759,0.00043,0.88623,0.8906,0.89684,0.6999,0.69111,0.33986,0.0144,4e-05,0.000833583,0.000833583,0.000833583
507,2634.54,0.74493,0.36858,0.00791,0.00043,0.89812,0.87891,0.90886,0.71477,0.69685,0.31436,0.01564,4e-05,0.000831933,0.000831933,0.000831933
508,2639.58,0.72942,0.35348,0.00858,0.00048,0.89462,0.88506,0.91519,0.73423,0.70771,0.31462,0.01702,4e-05,0.000830283,0.000830283,0.000830283
509,2644.84,0.75965,0.38045,0.00843,0.00051,0.89366,0.88516,0.89445,0.70032,0.68498,0.33926,0.01475,4e-05,0.000828632,0.000828632,0.000828632
510,2649.86,0.73836,0.36916,0.00838,0.00042,0.90198,0.88907,0.90459,0.69111,0.70169,0.3346,0.01618,5e-05,0.000826982,0.000826982,0.000826982
511,2655.26,0.75874,0.3884,0.00953,0.00038,0.91643,0.87068,0.91038,0.71064,0.70687,0.33236,0.01543,5e-05,0.000825332,0.000825332,0.000825332
512,2660.06,0.71571,0.35006,0.00935,0.00034,0.90525,0.87809,0.91708,0.72765,0.70693,0.31902,0.01628,4e-05,0.000823681,0.000823681,0.000823681
513,2665.31,0.74326,0.34783,0.00918,0.00049,0.86845,0.87996,0.91078,0.73155,0.70045,0.31792,0.01687,4e-05,0.000822031,0.000822031,0.000822031
514,2670.38,0.72323,0.34061,0.00931,0.00041,0.8955,0.87682,0.90842,0.71548,0.6827,0.33786,0.01646,4e-05,0.000820381,0.000820381,0.000820381
515,2675.42,0.7256,0.34729,0.00837,0.00039,0.90072,0.894,0.92029,0.72769,0.70268,0.32498,0.01622,4e-05,0.00081873,0.00081873,0.00081873
516,2680.28,0.76524,0.36624,0.00871,0.00044,0.90575,0.89954,0.92604,0.72981,0.69881,0.30493,0.0165,5e-05,0.00081708,0.00081708,0.00081708
517,2685.39,0.72973,0.36405,0.00859,0.00037,0.9157,0.89005,0.91667,0.71112,0.67787,0.3028,0.01637,4e-05,0.00081543,0.00081543,0.00081543
518,2690.62,0.70346,0.33199,0.00842,0.00038,0.90746,0.88091,0.91031,0.71086,0.69916,0.32235,0.01545,4e-05,0.000813779,0.000813779,0.000813779
519,2696.05,0.74201,0.36057,0.00855,0.00051,0.87505,0.89329,0.91435,0.71931,0.6728,0.33501,0.01545,4e-05,0.000812129,0.000812129,0.000812129
520,2701.11,0.71141,0.33731,0.00784,0.0004,0.89019,0.88818,0.91427,0.7234,0.68181,0.34321,0.01481,4e-05,0.000810479,0.000810479,0.000810479
521,2705.97,0.75698,0.38238,0.00889,0.0005,0.87003,0.89138,0.90433,0.68969,0.69731,0.35873,0.01646,4e-05,0.000808828,0.000808828,0.000808828
522,2711.29,0.72101,0.35473,0.00876,0.00039,0.86652,0.89479,0.89661,0.6928,0.68984,0.36784,0.01477,4e-05,0.000807178,0.000807178,0.000807178
523,2716.29,0.73801,0.37247,0.00903,0.00037,0.8952,0.87007,0.88407,0.68412,0.68474,0.38097,0.01586,4e-05,0.000805528,0.000805528,0.000805528
524,2721.38,0.8048,0.40399,0.01049,0.00057,0.87635,0.87703,0.87661,0.66983,0.72525,0.40812,0.01437,5e-05,0.000803877,0.000803877,0.000803877
525,2726.33,0.78254,0.39485,0.01087,0.00047,0.88098,0.88497,0.89893,0.69479,0.67678,0.38093,0.01393,5e-05,0.000802227,0.000802227,0.000802227
526,2731.48,0.77254,0.36542,0.00904,0.0005,0.90844,0.88508,0.90284,0.70971,0.65281,0.35057,0.01343,4e-05,0.000800577,0.000800577,0.000800577
527,2736.49,0.78938,0.3754,0.01039,0.00058,0.90019,0.88505,0.89687,0.69147,0.68031,0.34729,0.01393,4e-05,0.000798926,0.000798926,0.000798926
528,2741.61,0.81737,0.39514,0.01234,0.00047,0.89309,0.88298,0.90678,0.70187,0.69292,0.33843,0.01562,4e-05,0.000797276,0.000797276,0.000797276
529,2746.44,0.78231,0.3673,0.0103,0.00042,0.89065,0.8562,0.90743,0.70145,0.70348,0.36483,0.01698,4e-05,0.000795626,0.000795626,0.000795626
530,2751.57,0.81698,0.39397,0.0105,0.00055,0.91607,0.8877,0.91532,0.72563,0.70884,0.30679,0.01568,4e-05,0.000793975,0.000793975,0.000793975
531,2756.89,0.71965,0.34143,0.00827,0.00045,0.89414,0.88272,0.91852,0.72728,0.6878,0.32008,0.01516,4e-05,0.000792325,0.000792325,0.000792325
532,2761.97,0.71946,0.35414,0.00829,0.00044,0.91639,0.86153,0.90864,0.71644,0.67957,0.31814,0.01623,4e-05,0.000790675,0.000790675,0.000790675
533,2767.49,0.76044,0.36386,0.0089,0.0005,0.89665,0.89153,0.90782,0.72025,0.69413,0.32661,0.0141,5e-05,0.000789024,0.000789024,0.000789024
534,2772.53,0.75364,0.38498,0.00888,0.00043,0.89924,0.88139,0.8993,0.71745,0.69344,0.35893,0.0157,5e-05,0.000787374,0.000787374,0.000787374
535,2777.48,0.72195,0.36665,0.00847,0.00045,0.91003,0.87291,0.90451,0.70902,0.69265,0.33638,0.01494,4e-05,0.000785724,0.000785724,0.000785724
536,2782.45,0.73538,0.35692,0.00814,0.00042,0.89566,0.89101,0.89186,0.68649,0.68977,0.38467,0.01488,4e-05,0.000784073,0.000784073,0.000784073
537,2787.32,0.76358,0.39321,0.00875,0.00036,0.89538,0.88299,0.89922,0.69123,0.67306,0.39324,0.01611,3e-05,0.000782423,0.000782423,0.000782423
538,2792.28,0.77099,0.38847,0.00918,0.00049,0.88775,0.87709,0.89138,0.68784,0.6893,0.38456,0.017,3e-05,0.000780773,0.000780773,0.000780773
539,2797.74,0.77273,0.41094,0.00952,0.00046,0.89015,0.87068,0.88397,0.68023,0.69991,0.36193,0.01597,4e-05,0.000779122,0.000779122,0.000779122
540,2802.9,0.71675,0.3636,0.00886,0.00046,0.89143,0.89981,0.89871,0.71208,0.66647,0.31829,0.01531,4e-05,0.000777472,0.000777472,0.000777472
541,2808.25,0.74911,0.38374,0.00891,0.0004,0.91248,0.87353,0.90735,0.71663,0.66703,0.32372,0.01466,4e-05,0.000775822,0.000775822,0.000775822
542,2813.12,0.71821,0.34143,0.00914,0.00046,0.88152,0.88298,0.90211,0.71797,0.6806,0.32236,0.01627,4e-05,0.000774171,0.000774171,0.000774171
543,2818.09,0.70959,0.34854,0.00789,0.00038,0.88477,0.88778,0.90266,0.71333,0.69112,0.32838,0.0172,3e-05,0.000772521,0.000772521,0.000772521
544,2823.12,0.71816,0.36416,0.00775,0.00048,0.87701,0.88089,0.90773,0.71591,0.67072,0.32843,0.01506,4e-05,0.000770871,0.000770871,0.000770871
545,2828.02,0.72152,0.3698,0.00794,0.00046,0.889,0.88308,0.91275,0.72986,0.66245,0.31236,0.01538,4e-05,0.00076922,0.00076922,0.00076922
546,2833.08,0.73205,0.36099,0.00821,0.00047,0.88022,0.88211,0.89512,0.69557,0.74717,0.2992,0.01887,5e-05,0.00076757,0.00076757,0.00076757
547,2838.44,0.7468,0.36745,0.00796,0.00064,0.89677,0.8784,0.89083,0.69752,0.69623,0.3141,0.01751,4e-05,0.00076592,0.00076592,0.00076592
548,2843.05,0.72929,0.36686,0.00798,0.00049,0.87879,0.89673,0.89628,0.71135,0.68484,0.34786,0.016,4e-05,0.000764269,0.000764269,0.000764269
549,2848.47,0.7335,0.37563,0.00811,0.00041,0.89369,0.89339,0.90638,0.70992,0.67754,0.36228,0.01529,4e-05,0.000762619,0.000762619,0.000762619
550,2853.76,0.72294,0.3413,0.00768,0.0004,0.89247,0.88828,0.90619,0.70863,0.66897,0.37152,0.01546,4e-05,0.000760969,0.000760969,0.000760969
551,2858.81,0.7214,0.34715,0.00791,0.00041,0.90885,0.86833,0.89364,0.70166,0.6634,0.3578,0.01509,4e-05,0.000759318,0.000759318,0.000759318
552,2863.97,0.74133,0.35119,0.00806,0.00042,0.9118,0.881,0.91069,0.72489,0.66138,0.31192,0.01453,4e-05,0.000757668,0.000757668,0.000757668
553,2869.05,0.7243,0.34312,0.00831,0.00053,0.90121,0.90163,0.91847,0.73247,0.68314,0.30344,0.01678,4e-05,0.000756018,0.000756018,0.000756018
554,2874.23,0.71557,0.34525,0.00796,0.00041,0.92689,0.86012,0.91238,0.72605,0.67726,0.33006,0.01606,4e-05,0.000754368,0.000754368,0.000754368
555,2879.42,0.75489,0.37171,0.00887,0.00042,0.89482,0.88652,0.90258,0.70848,0.68737,0.33561,0.01542,4e-05,0.000752717,0.000752717,0.000752717
556,2884.26,0.76142,0.36266,0.00931,0.00048,0.87626,0.89533,0.89709,0.71455,0.67895,0.34297,0.0154,4e-05,0.000751067,0.000751067,0.000751067
557,2889.4,0.73038,0.35767,0.0087,0.00049,0.87937,0.88714,0.899,0.71973,0.66522,0.3658,0.01453,4e-05,0.000749417,0.000749417,0.000749417
558,2894.42,0.76257,0.34141,0.00917,0.00041,0.89115,0.87485,0.90225,0.72661,0.65826,0.35626,0.01371,4e-05,0.000747766,0.000747766,0.000747766
559,2899.36,0.75947,0.3555,0.00958,0.00041,0.90753,0.8995,0.90591,0.72221,0.67377,0.30125,0.01395,4e-05,0.000746116,0.000746116,0.000746116
560,2904.46,0.71351,0.3555,0.00822,0.00046,0.89661,0.88655,0.91146,0.72922,0.65851,0.32649,0.01486,4e-05,0.000744466,0.000744466,0.000744466
561,2909.76,0.72804,0.35568,0.00848,0.00048,0.89827,0.87186,0.89989,0.71148,0.68187,0.34024,0.01549,4e-05,0.000742815,0.000742815,0.000742815
562,2915.13,0.71713,0.32875,0.00869,0.00037,0.88789,0.86921,0.89786,0.70966,0.69146,0.31816,0.01643,4e-05,0.000741165,0.000741165,0.000741165
563,2920.2,0.74033,0.36092,0.00851,0.00047,0.88305,0.8791,0.9011,0.72641,0.6714,0.32237,0.01565,3e-05,0.000739515,0.000739515,0.000739515
564,2925.21,0.71131,0.34582,0.00794,0.0004,0.86984,0.88192,0.90487,0.72264,0.68204,0.33162,0.01552,4e-05,0.000737864,0.000737864,0.000737864
565,2930.21,0.69582,0.33461,0.00804,0.00037,0.90232,0.86101,0.89871,0.70684,0.68598,0.35905,0.01455,4e-05,0.000736214,0.000736214,0.000736214
566,2935.34,0.72628,0.35395,0.00877,0.00048,0.89552,0.89329,0.90206,0.70005,0.67219,0.32862,0.01462,4e-05,0.000734564,0.000734564,0.000734564
567,2940.48,0.71106,0.3409,0.00926,0.00048,0.89054,0.89986,0.88901,0.69309,0.66956,0.36902,0.01509,4e-05,0.000732913,0.000732913,0.000732913
568,2945.34,0.72574,0.33576,0.00876,0.00048,0.90067,0.89778,0.89837,0.70272,0.66231,0.34164,0.01452,3e-05,0.000731263,0.000731263,0.000731263
569,2950.69,0.74366,0.35091,0.00831,0.0004,0.91006,0.8732,0.9082,0.73025,0.65148,0.3159,0.0147,4e-05,0.000729613,0.000729613,0.000729613
570,2955.65,0.74024,0.35771,0.00868,0.00049,0.90134,0.88029,0.90813,0.73095,0.66688,0.30121,0.0153,4e-05,0.000727962,0.000727962,0.000727962
571,2960.44,0.70621,0.35002,0.00806,0.00044,0.88856,0.89112,0.90493,0.71845,0.66265,0.33655,0.01488,4e-05,0.000726312,0.000726312,0.000726312
572,2965.81,0.73732,0.36617,0.00876,0.00054,0.90631,0.88059,0.90315,0.72232,0.65941,0.32125,0.01444,4e-05,0.000724662,0.000724662,0.000724662
573,2970.76,0.67675,0.3198,0.00808,0.0004,0.90999,0.86768,0.89006,0.70082,0.66554,0.35986,0.01465,4e-05,0.000723011,0.000723011,0.000723011
574,2976.12,0.7098,0.35342,0.00803,0.00044,0.90667,0.86595,0.91113,0.7232,0.68101,0.35037,0.01484,5e-05,0.000721361,0.000721361,0.000721361
575,2981.11,0.71755,0.34053,0.00839,0.00035,0.8822,0.86475,0.904,0.72575,0.69536,0.33801,0.01617,4e-05,0.000719711,0.000719711,0.000719711
576,2986.06,0.71522,0.34824,0.00804,0.0004,0.90756,0.86815,0.90263,0.72565,0.68111,0.3133,0.01593,4e-05,0.00071806,0.00071806,0.00071806
577,2990.92,0.71703,0.33448,0.00832,0.00044,0.88845,0.88697,0.9061,0.72255,0.67616,0.33279,0.01601,4e-05,0.00071641,0.00071641,0.00071641
578,2995.71,0.70323,0.34106,0.00924,0.00034,0.88831,0.87901,0.90679,0.72233,0.69745,0.35027,0.01569,4e-05,0.00071476,0.00071476,0.00071476
579,3000.72,0.7508,0.38605,0.00834,0.00056,0.8954,0.86255,0.90584,0.72688,0.66974,0.35398,0.01609,4e-05,0.000713109,0.000713109,0.000713109
580,3005.82,0.746,0.3526,0.00851,0.00049,0.92205,0.87067,0.9103,0.71523,0.69017,0.32809,0.01503,4e-05,0.000711459,0.000711459,0.000711459
581,3010.95,0.73069,0.35378,0.00822,0.00045,0.89702,0.89322,0.90052,0.72025,0.67183,0.33507,0.01519,4e-05,0.000709809,0.000709809,0.000709809
582,3015.58,0.74658,0.35184,0.00765,0.00041,0.89708,0.87715,0.90599,0.71985,0.66455,0.34322,0.01634,4e-05,0.000708158,0.000708158,0.000708158
583,3020.97,0.74399,0.34016,0.00842,0.00041,0.88659,0.8955,0.90085,0.7159,0.6752,0.35297,0.01388,5e-05,0.000706508,0.000706508,0.000706508
584,3025.62,0.73402,0.35346,0.00757,0.00051,0.89557,0.87934,0.90351,0.718,0.67133,0.34115,0.01361,4e-05,0.000704858,0.000704858,0.000704858
585,3030.72,0.72404,0.35489,0.00815,0.00057,0.88411,0.88684,0.90075,0.71825,0.64907,0.32918,0.01412,4e-05,0.000703207,0.000703207,0.000703207
586,3035.48,0.70985,0.33487,0.00787,0.00043,0.88658,0.89538,0.90791,0.71208,0.66522,0.35397,0.01371,4e-05,0.000701557,0.000701557,0.000701557
587,3039.83,0.74943,0.37106,0.00819,0.00055,0.89393,0.89899,0.91985,0.73416,0.64653,0.33036,0.0127,4e-05,0.000699907,0.000699907,0.000699907
588,3045.38,0.71552,0.34039,0.00806,0.00043,0.90333,0.89101,0.92154,0.74319,0.64594,0.3122,0.01264,4e-05,0.000698256,0.000698256,0.000698256
589,3050.3,0.71519,0.35072,0.00812,0.00046,0.89368,0.88931,0.90859,0.72652,0.67322,0.29323,0.01401,4e-05,0.000696606,0.000696606,0.000696606
590,3055.34,0.68387,0.33222,0.00844,0.00045,0.88658,0.89364,0.9085,0.73124,0.6625,0.29235,0.01492,3e-05,0.000694956,0.000694956,0.000694956
591,3060.26,0.71808,0.35993,0.00816,0.00052,0.89124,0.89047,0.91053,0.7339,0.65858,0.30934,0.01449,4e-05,0.000693305,0.000693305,0.000693305
592,3065.17,0.70306,0.3411,0.00808,0.00045,0.89816,0.89113,0.9133,0.73774,0.65932,0.32464,0.01466,4e-05,0.000691655,0.000691655,0.000691655
593,3070.19,0.69843,0.32855,0.00764,0.00031,0.91274,0.86275,0.9117,0.72436,0.6622,0.33696,0.01428,4e-05,0.000690005,0.000690005,0.000690005
594,3075.11,0.71587,0.33683,0.00851,0.00044,0.89972,0.88731,0.89994,0.71799,0.66485,0.32288,0.01401,4e-05,0.000688354,0.000688354,0.000688354
595,3080,0.73771,0.34922,0.008,0.00046,0.90788,0.87912,0.91023,0.73991,0.66052,0.31181,0.0134,5e-05,0.000686704,0.000686704,0.000686704
596,3084.63,0.73322,0.34793,0.00836,0.00035,0.91694,0.87154,0.91189,0.73815,0.65645,0.30187,0.01404,5e-05,0.000685054,0.000685054,0.000685054
597,3089.97,0.72783,0.34467,0.00835,0.00036,0.8891,0.8811,0.91034,0.73216,0.6656,0.31253,0.01426,5e-05,0.000683403,0.000683403,0.000683403
598,3094.58,0.72653,0.34856,0.00848,0.00039,0.88506,0.87851,0.90253,0.72118,0.6465,0.35553,0.01384,5e-05,0.000681753,0.000681753,0.000681753
599,3099.66,0.70753,0.33144,0.00782,0.00039,0.91698,0.86374,0.90577,0.722,0.64493,0.34208,0.01466,4e-05,0.000680103,0.000680103,0.000680103
600,3104.65,0.69411,0.32822,0.00741,0.00046,0.91329,0.88516,0.90245,0.71788,0.64894,0.3161,0.0146,4e-05,0.000678452,0.000678452,0.000678452
601,3109.33,0.72044,0.31935,0.00801,0.00046,0.90947,0.89451,0.91017,0.7291,0.65174,0.30172,0.01462,4e-05,0.000676802,0.000676802,0.000676802
602,3114.15,0.73736,0.33091,0.00765,0.00039,0.89424,0.89445,0.91506,0.73913,0.66056,0.30757,0.0145,4e-05,0.000675152,0.000675152,0.000675152
603,3119.11,0.71955,0.33969,0.00761,0.00047,0.88594,0.90269,0.90721,0.73113,0.64618,0.30099,0.01449,4e-05,0.000673501,0.000673501,0.000673501
604,3123.77,0.70572,0.35195,0.00806,0.00051,0.90792,0.87811,0.90561,0.7337,0.64712,0.28841,0.01508,3e-05,0.000671851,0.000671851,0.000671851
605,3128.57,0.70057,0.33831,0.00732,0.00045,0.88921,0.8929,0.90959,0.73606,0.62429,0.3184,0.014,4e-05,0.000670201,0.000670201,0.000670201
606,3133.64,0.71263,0.3406,0.00764,0.00048,0.90242,0.88714,0.92367,0.74702,0.63947,0.30235,0.01378,4e-05,0.00066855,0.00066855,0.00066855
607,3139.19,0.6913,0.32353,0.0071,0.00039,0.89486,0.90152,0.91603,0.75265,0.63171,0.29287,0.01408,3e-05,0.0006669,0.0006669,0.0006669
608,3143.95,0.69646,0.32165,0.00761,0.00041,0.87612,0.89731,0.90506,0.7246,0.65724,0.30912,0.01452,4e-05,0.00066525,0.00066525,0.00066525
609,3148.47,0.69571,0.32721,0.00744,0.00049,0.89714,0.88943,0.90356,0.72459,0.65364,0.29756,0.01449,4e-05,0.000663599,0.000663599,0.000663599
610,3153.52,0.70568,0.34192,0.00755,0.00043,0.8924,0.88031,0.89642,0.71919,0.64089,0.31129,0.01479,4e-05,0.000661949,0.000661949,0.000661949
611,3158.36,0.7062,0.33808,0.00796,0.00043,0.89132,0.88923,0.8982,0.72579,0.65737,0.31979,0.01429,4e-05,0.000660299,0.000660299,0.000660299
612,3163.51,0.7055,0.34161,0.00732,0.00039,0.89361,0.87799,0.90703,0.72934,0.63184,0.3075,0.01421,4e-05,0.000658648,0.000658648,0.000658648
613,3168.7,0.66079,0.30894,0.00742,0.00048,0.87946,0.8918,0.90765,0.73232,0.63149,0.32639,0.01466,3e-05,0.000656998,0.000656998,0.000656998
614,3173.88,0.69486,0.33046,0.00807,0.00042,0.89632,0.87875,0.91104,0.73785,0.64947,0.29657,0.01616,3e-05,0.000655348,0.000655348,0.000655348
615,3179.02,0.70574,0.35087,0.00862,0.00053,0.91537,0.85715,0.91559,0.73843,0.63715,0.31494,0.01509,3e-05,0.000653697,0.000653697,0.000653697
616,3183.69,0.711,0.33791,0.00779,0.00046,0.89273,0.88539,0.91407,0.73113,0.64866,0.31452,0.01401,4e-05,0.000652047,0.000652047,0.000652047
617,3188.78,0.71661,0.32777,0.00809,0.0004,0.9297,0.87965,0.91464,0.73354,0.64802,0.28762,0.01603,3e-05,0.000650397,0.000650397,0.000650397
618,3193.94,0.71755,0.34964,0.00785,0.00044,0.91237,0.88128,0.90863,0.71704,0.64208,0.30292,0.01509,3e-05,0.000648746,0.000648746,0.000648746
619,3199.02,0.71252,0.34983,0.00781,0.00045,0.87141,0.90361,0.90485,0.71803,0.64475,0.29598,0.01524,3e-05,0.000647096,0.000647096,0.000647096
620,3203.77,0.72562,0.35644,0.00785,0.00057,0.88287,0.90579,0.91031,0.73392,0.64099,0.29304,0.01546,4e-05,0.000645446,0.000645446,0.000645446
621,3208.75,0.7153,0.33097,0.00699,0.00048,0.90151,0.88933,0.90592,0.73318,0.65576,0.29946,0.01599,4e-05,0.000643795,0.000643795,0.000643795
622,3213.78,0.68886,0.32037,0.00699,0.00046,0.90376,0.88453,0.90366,0.72809,0.65904,0.30704,0.01583,4e-05,0.000642145,0.000642145,0.000642145
623,3218.95,0.72741,0.33765,0.00712,0.00045,0.90444,0.8875,0.91017,0.73401,0.66248,0.30179,0.015,4e-05,0.000640495,0.000640495,0.000640495
624,3224.07,0.71835,0.33913,0.0074,0.00046,0.89881,0.88544,0.90609,0.72711,0.67013,0.31762,0.01413,4e-05,0.000638844,0.000638844,0.000638844
625,3228.9,0.72726,0.33666,0.00754,0.00045,0.88969,0.89756,0.90958,0.73796,0.65663,0.3091,0.01441,4e-05,0.000637194,0.000637194,0.000637194
626,3233.92,0.69754,0.35011,0.00744,0.0004,0.90461,0.88167,0.90232,0.729,0.66984,0.32447,0.01447,4e-05,0.000635544,0.000635544,0.000635544
627,3238.88,0.71772,0.33775,0.00799,0.00048,0.89475,0.89141,0.91387,0.73175,0.67361,0.32166,0.01557,5e-05,0.000633893,0.000633893,0.000633893
628,3243.57,0.7164,0.33617,0.00788,0.00039,0.89065,0.89636,0.90718,0.73194,0.63774,0.30831,0.01458,4e-05,0.000632243,0.000632243,0.000632243
629,3248.35,0.7152,0.33707,0.00814,0.00044,0.91106,0.89978,0.90006,0.72532,0.64182,0.31369,0.01426,3e-05,0.000630593,0.000630593,0.000630593
630,3253.76,0.68088,0.30466,0.00773,0.00037,0.91181,0.89407,0.90063,0.73576,0.63706,0.29717,0.01344,3e-05,0.000628942,0.000628942,0.000628942
631,3258.46,0.70221,0.33804,0.0078,0.00041,0.91688,0.87109,0.90494,0.73601,0.64955,0.31087,0.01424,3e-05,0.000627292,0.000627292,0.000627292
632,3263.63,0.72558,0.35859,0.00846,0.00043,0.89535,0.8871,0.90119,0.72262,0.65766,0.31639,0.01452,4e-05,0.000625642,0.000625642,0.000625642
633,3268.12,0.69341,0.32337,0.00761,0.00038,0.90269,0.89538,0.88608,0.68914,0.63838,0.34434,0.01382,3e-05,0.000623991,0.000623991,0.000623991
634,3273.32,0.68976,0.34157,0.00737,0.00043,0.89396,0.89329,0.88479,0.68162,0.64785,0.34182,0.01429,3e-05,0.000622341,0.000622341,0.000622341
635,3278.44,0.71947,0.32768,0.00837,0.0005,0.9056,0.88415,0.89895,0.71271,0.66237,0.28263,0.01529,4e-05,0.000620691,0.000620691,0.000620691
636,3283.27,0.68753,0.34078,0.00768,0.00038,0.89809,0.90325,0.90366,0.71743,0.65622,0.28331,0.01502,4e-05,0.00061904,0.00061904,0.00061904
637,3288.04,0.69546,0.32821,0.00732,0.00039,0.90554,0.88714,0.90326,0.71467,0.65799,0.31716,0.01453,4e-05,0.00061739,0.00061739,0.00061739
638,3293.16,0.69015,0.33148,0.00783,0.00044,0.916,0.89278,0.91094,0.73031,0.64077,0.29888,0.01354,4e-05,0.00061574,0.00061574,0.00061574
639,3298.56,0.69772,0.33774,0.00852,0.00046,0.9133,0.89558,0.91231,0.73463,0.64284,0.31341,0.01427,4e-05,0.000614089,0.000614089,0.000614089
640,3303.46,0.70222,0.35766,0.00793,0.00054,0.90321,0.87574,0.9107,0.73869,0.63779,0.31829,0.01414,4e-05,0.000612439,0.000612439,0.000612439
641,3308.78,0.69124,0.32396,0.00851,0.00042,0.88924,0.88339,0.90207,0.73241,0.64774,0.33414,0.01502,4e-05,0.000610789,0.000610789,0.000610789
642,3313.45,0.6949,0.32538,0.00799,0.00042,0.89954,0.88516,0.89867,0.72781,0.64967,0.30142,0.01487,4e-05,0.000609138,0.000609138,0.000609138
643,3318.76,0.67158,0.3129,0.00824,0.00038,0.91168,0.88923,0.88998,0.72038,0.63952,0.32514,0.01459,4e-05,0.000607488,0.000607488,0.000607488
644,3323.73,0.70093,0.33076,0.00736,0.00046,0.89521,0.89611,0.89247,0.72406,0.63515,0.30759,0.01354,3e-05,0.000605838,0.000605838,0.000605838
645,3328.46,0.69566,0.32156,0.0076,0.0004,0.88954,0.88923,0.89245,0.71151,0.63963,0.32132,0.0139,4e-05,0.000604187,0.000604187,0.000604187
646,3333.55,0.66814,0.31319,0.00787,0.00035,0.87355,0.90152,0.8975,0.71583,0.64576,0.32539,0.01452,3e-05,0.000602537,0.000602537,0.000602537
